,mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1656,1,lexington ky indie,0.21821999999999997,0.524,221680.0,0.6905,8.8e-05,0.10725,-5.5905,0.1576,128.0815,0.434,48.0,8
1657,1,lgbtq+ hip hop,0.20049272899999998,0.693405953,235333.8964,0.6272472579999999,0.013503311,0.17891917100000002,-7.506130926,0.189400268,117.7292936,0.48527122799999994,57.93173632,8
1658,1,library music,0.678634774,0.460016245,159189.2014,0.362873086,0.619284636,0.13689090199999998,-14.88536316,0.054118659000000006,116.29773329999999,0.535832211,22.87434031,5
1659,1,liedermacher,0.15,0.493,298093.0,0.45299999999999996,0.00435,0.42700000000000005,-11.99,0.0265,94.021,0.461,54.0,11
1660,1,light music,0.87135719,0.268177631,277387.3574,0.224724788,0.481461742,0.221830466,-17.27245114,0.041773076,113.38126979999998,0.269140895,14.80351307,5
1661,1,lilith,0.42084048,0.5456015129999999,237318.0359,0.49606429799999996,0.026492021,0.17342718699999998,-9.971584201,0.048510516,119.6514606,0.44980064799999997,45.22811927,9
1662,1,liquid funk,0.136092375,0.478783333,256881.7417,0.7383333329999999,0.214913767,0.221695833,-6.887316667,0.054019167,134.8933917,0.265175,48.075,7
1663,1,lithuanian electronic,0.293385833,0.825916667,320420.4167,0.665416667,0.481725,0.17825,-9.598333333,0.140033333,125.74666670000002,0.224333333,35.75,1
1664,1,liverpool indie,0.498377939,0.37353571399999996,201040.2857,0.5745,0.003298068,0.315739286,-10.48035714,0.054292857,132.02307140000002,0.47378571399999997,25.46428571,4
1665,1,livetronica,0.160245319,0.645754696,335505.4678,0.627456044,0.400216522,0.215735738,-7.757467338,0.07368938400000001,118.31445009999999,0.47542875,50.52639241,6
1666,1,lldm,0.9420000000000001,0.584,146800.0,0.0857,0.0,0.14400000000000002,-23.725,0.0441,93.51700000000001,0.475,54.0,3
1667,1,lo star,0.25175,0.551,198769.75,0.78675,0.000129575,0.15525,-8.07825,0.071475,128.0535,0.68725,44.5,2
